CONTACT_ID,SPEAKER_TAG,CAPTION,CALL_LANGUAGE,NEGATIVE,NEUTRAL,POSITIVE,SENTIMENT_LABLE,START_TIME_SECOND,END_TIME_SECOND,TIME_SPOKEN_SECOND,TIME_SILENCE_SECOND,LOAD_DATE
018eb319-f379-4de6-ba5f-9d1fd79ee5d9,AGENT,Hello.,en-US,2.23,42.53,55.25,Positive,42,43,1,3,2025-03-10 05:49:01.674816
018eb319-f379-4de6-ba5f-9d1fd79ee5d9,AGENT,Dmitri,en-US,9.08,69.03,21.89,Neutral,46,47,1,4,2025-03-10 05:49:01.674816
018eb319-f379-4de6-ba5f-9d1fd79ee5d9,AGENT,Dimitri.,en-US,2.63,82.88,14.49,Neutral,51,52,1,2,2025-03-10 05:49:01.674816
018eb319-f379-4de6-ba5f-9d1fd79ee5d9,AGENT,I don't know what's wrong.,en-US,73.02,25.75,1.23,Negative,54,57,3,1,2025-03-10 05:49:01.674816
018eb319-f379-4de6-ba5f-9d1fd79ee5d9,AGENT,OK.,en-US,8.54,60.05,31.41,Neutral,58,59,1,1,2025-03-10 05:49:01.674816
018eb319-f379-4de6-ba5f-9d1fd79ee5d9,AGENT,Uh hello?,en-US,2.7,86.95,10.35,Neutral,60,63,3,2,2025-03-10 05:49:01.674816
018eb319-f379-4de6-ba5f-9d1fd79ee5d9,AGENT,You you gonna hang up and call you back cause I can't hear anything.,en-US,58.25,38.95,2.8,Negative,65,69,4,0,2025-03-10 05:49:01.674816
bcfde1f5-af1c-4632-83b8-586f0edafb47,CUSTOMER,Please leave your message for ***-***-****.,en-US,4.0,88.34,7.67,Neutral,2,9,7,2,2025-03-10 05:49:04.551858
bcfde1f5-af1c-4632-83b8-586f0edafb47,AGENT,"Hello, my name is Jorge Lopez. I'm here calling from Posage and Solar. I was trying to reach out to Mr. Frederick Miller regarding an email that was sent over here. I'm, uh, from the **th of February. Uh, I'm here just letting you know that we received, uh, you had questions regarding, uh, the Pennsylvania tax credit.",en-US,2.87,89.01,8.12,Neutral,11,32,21,0,2025-03-10 05:49:04.551858
bcfde1f5-af1c-4632-83b8-586f0edafb47,AGENT,"Uh, uh, be advised to get more information regarding to your, uh, to your, to your tax credit. Uh, please, uh, reach out to your tax advisor to see if you're eligible for tax credit associated with your positive or system. If you have any more further questions, please give us a call back at *-***-***-****. Once again, that's *-******-****. Thank you.",en-US,3.49,88.05,8.46,Neutral,32,60,28,0,2025-03-10 05:49:04.551858
dd80900b-b218-47f0-b34f-61836dcb2d21,CUSTOMER,Please leave your message for ****.,en-US,3.35,88.59,8.06,Neutral,2,6,4,0,2025-03-10 05:49:07.054091
335809ab-d269-41c1-903c-8b7fe4e55332,CUSTOMER,Please leave your message for ***-***-****.,en-US,5.13,86.38,8.49,Neutral,2,9,7,1,2025-03-10 05:49:09.521739
335809ab-d269-41c1-903c-8b7fe4e55332,AGENT,"Hello, my name is Jorge Lopez. I'm here calling from Posit and Solar in regards to your, uh, email of your permit status. If you could please give us a call back at *-***-***-****. Once again, that's *-***-***-****. Thank you.",en-US,3.87,87.08,9.05,Neutral,10,28,18,0,2025-03-10 05:49:09.521739
cb09915c-6f95-49be-a5fa-a87563d88b1c,CUSTOMER,Please leave your,en-US,45.65,46.4,7.95,Neutral,2,3,1,0,2025-03-10 05:49:11.651369
caa9ebc0-0617-438d-b8d4-68852915235d,CUSTOMER,"Your call has been forwarded to voicemail. The person you're trying to reach is not available. At the tone, please record your message. When you have finished recording you may hang up.",en-US,73.08,25.99,0.93,Negative,0,9,9,0,2025-03-10 05:49:13.684549
caa9ebc0-0617-438d-b8d4-68852915235d,AGENT,I was gonna pick.,en-US,7.16,78.3,14.53,Neutral,0,0,0,1,2025-03-10 05:49:13.684549
caa9ebc0-0617-438d-b8d4-68852915235d,AGENT,I leave a voicemail.,en-US,19.02,75.89,5.1,Neutral,1,2,1,0,2025-03-10 05:49:13.684549
a1d49c2e-6e15-4900-a1fc-e7b60c1a2e94,CUSTOMER,"Sorry, the mailbox is full and there is not enough",en-US,78.88,19.22,1.9,Negative,0,3,3,0,2025-03-10 05:49:16.020519
d800ba00-8363-49cc-9aaf-463ba7ee3091,CUSTOMER,Hello.,en-US,2.23,42.53,55.25,Positive,0,3,3,0,2025-03-10 05:49:26.540929
d800ba00-8363-49cc-9aaf-463ba7ee3091,AGENT,"Hi, this is Christian from Posit and Solar. Can I speak to Mrs. Charles, please?",en-US,0.92,82.0,17.07,Neutral,1,5,4,0,2025-03-10 05:49:26.540929
d800ba00-8363-49cc-9aaf-463ba7ee3091,CUSTOMER,This is she.,en-US,4.41,84.9,10.68,Neutral,5,6,1,0,2025-03-10 05:49:26.540929
d800ba00-8363-49cc-9aaf-463ba7ee3091,AGENT,"Tell you really quickly, uh, we were supposed to be out for you for a service appointment on the *th. I was about *, about * or so days ago. Um, you guys did go and cancel. We're just wondering if you had another date in mind so we can get you rescheduled.",en-US,34.34,62.02,3.64,Neutral,6,17,11,0,2025-03-10 05:49:26.540929
d800ba00-8363-49cc-9aaf-463ba7ee3091,CUSTOMER,There's a problem.,en-US,65.84,32.16,1.99,Negative,7,8,1,6,2025-03-10 05:49:26.540929
d800ba00-8363-49cc-9aaf-463ba7ee3091,CUSTOMER,OK.,en-US,8.54,60.05,31.41,Neutral,14,16,2,1,2025-03-10 05:49:26.540929
d800ba00-8363-49cc-9aaf-463ba7ee3091,CUSTOMER,"Well, I didn't even know nobody was coming. That's why I told I asked the fan.",en-US,37.71,55.62,6.67,Neutral,17,20,3,1,2025-03-10 05:49:26.540929
d800ba00-8363-49cc-9aaf-463ba7ee3091,CUSTOMER,I didn't know nothing about it.,en-US,44.11,51.88,4.02,Neutral,21,23,2,1,2025-03-10 05:49:26.540929
d800ba00-8363-49cc-9aaf-463ba7ee3091,AGENT,"Gotcha, gotcha. Yeah, I'm seeing here looks like.",en-US,3.11,65.06,31.83,Neutral,24,26,2,0,2025-03-10 05:49:26.540929
d800ba00-8363-49cc-9aaf-463ba7ee3091,CUSTOMER,"Still don't, I don't know what they're coming for, what they, I didn't have no information.",en-US,71.77,26.54,1.69,Negative,25,30,5,1,2025-03-10 05:49:26.540929
d800ba00-8363-49cc-9aaf-463ba7ee3091,AGENT,Mhm. Got you.,en-US,3.13,61.04,35.82,Neutral,31,32,1,0,2025-03-10 05:49:26.540929
d800ba00-8363-49cc-9aaf-463ba7ee3091,CUSTOMER,"And, and that's why I canceled it because I don't know who they spoke to.",en-US,88.02,11.4,0.57,Negative,31,36,5,1,2025-03-10 05:49:26.540929
d800ba00-8363-49cc-9aaf-463ba7ee3091,AGENT,"For sure. So I, I do see the, the, the primary name on the account is Mitchell Charles. I'm not sure if it was Mr. Charles who we called in, um, but I do see it looks like dating back to it's about I think.",en-US,1.03,88.38,10.6,Neutral,37,47,10,0,2025-03-10 05:49:26.540929
d800ba00-8363-49cc-9aaf-463ba7ee3091,CUSTOMER,Mhm.,en-US,7.62,73.91,18.48,Neutral,42,42,0,1,2025-03-10 05:49:26.540929
d800ba00-8363-49cc-9aaf-463ba7ee3091,CUSTOMER,Mhm.,en-US,7.62,73.91,18.48,Neutral,43,45,2,1,2025-03-10 05:49:26.540929
d800ba00-8363-49cc-9aaf-463ba7ee3091,CUSTOMER,"Miss, Miss, don't talk to nobody.",en-US,59.55,35.92,4.53,Negative,46,49,3,0,2025-03-10 05:49:26.540929
d800ba00-8363-49cc-9aaf-463ba7ee3091,AGENT,"OK, yeah, I'm not sure. Yes, dating back to about late October, maybe early November, um, it did say that at least someone from, from this account had called in to express some concern with, you know, how high the utility bill was, uh, and kind of wanted.",en-US,22.85,73.78,3.37,Neutral,49,62,13,0,2025-03-10 05:49:26.540929
d800ba00-8363-49cc-9aaf-463ba7ee3091,CUSTOMER,Nobody.,en-US,18.95,61.72,19.33,Neutral,50,52,2,4,2025-03-10 05:49:26.540929
d800ba00-8363-49cc-9aaf-463ba7ee3091,CUSTOMER,OK.,en-US,8.54,60.05,31.41,Neutral,56,59,3,2,2025-03-10 05:49:26.540929
d800ba00-8363-49cc-9aaf-463ba7ee3091,CUSTOMER,"Oh, that's now that's what I did. I did because the bills are high, higher, and I was asking if um if the panels needed to be serviced because nobody's come out to service these panels since we got them.",en-US,52.41,44.64,2.95,Negative,61,76,15,0,2025-03-10 05:49:26.540929
d800ba00-8363-49cc-9aaf-463ba7ee3091,AGENT,OK.,en-US,8.54,60.05,31.41,Neutral,64,65,1,1,2025-03-10 05:49:26.540929
d800ba00-8363-49cc-9aaf-463ba7ee3091,AGENT,OK.,en-US,8.54,60.05,31.41,Neutral,66,67,1,9,2025-03-10 05:49:26.540929
d800ba00-8363-49cc-9aaf-463ba7ee3091,AGENT,"Got you, got you.",en-US,1.34,30.75,67.91,Positive,76,77,1,0,2025-03-10 05:49:26.540929
d800ba00-8363-49cc-9aaf-463ba7ee3091,CUSTOMER,"And there's some years, and I know one time when I called to pay the bill, the lady said that I needed to upgrade and I'm like, ma'am, I can't talk to you right now about that cause, you know, I need to know how much that is, what it is, uh, you know, whatever the case may be. But I never did get back with anybody.",en-US,72.9,25.74,1.36,Negative,77,94,17,0,2025-03-10 05:49:26.540929
d800ba00-8363-49cc-9aaf-463ba7ee3091,AGENT,"Got you. Yeah, it looks like about a, about a month or so after that, uh, our diagnostic teams took a look at it. They, you know, verified there was, you know, it was slightly underproducing, um, you know, and they, they sent some things over to our technicians so we can get out there. It looks like that's what they were coming by for to, to come out and in person.",en-US,6.29,84.99,8.73,Neutral,94,110,16,0,2025-03-10 05:49:26.540929
d800ba00-8363-49cc-9aaf-463ba7ee3091,CUSTOMER,OK.,en-US,8.54,60.05,31.41,Neutral,99,100,1,5,2025-03-10 05:49:26.540929
d800ba00-8363-49cc-9aaf-463ba7ee3091,CUSTOMER,Uh huh.,en-US,13.15,78.77,8.08,Neutral,105,106,1,2,2025-03-10 05:49:26.540929
d800ba00-8363-49cc-9aaf-463ba7ee3091,CUSTOMER,"Oh, OK. And see somebody would have called me or text me or say that, you know, I, I would have kept the appointment, but I wasn't gonna be home and I didn't know what they were coming for. So I have dogs in the yard. They're chained up, but if you look at them, you won't go back to your truck. That's my, my children's dogs cause, you know, me and my daddy, we're not no young spring chicken no more, so they like, oh no, them dogs. I, I tried to get rid of them several times.",en-US,39.13,55.28,5.59,Neutral,108,136,28,0,2025-03-10 05:49:26.540929
d800ba00-8363-49cc-9aaf-463ba7ee3091,AGENT,Right.,en-US,11.43,62.64,25.93,Neutral,113,114,1,8,2025-03-10 05:49:26.540929
d800ba00-8363-49cc-9aaf-463ba7ee3091,AGENT,OK.,en-US,8.54,60.05,31.41,Neutral,122,122,0,4,2025-03-10 05:49:26.540929
d800ba00-8363-49cc-9aaf-463ba7ee3091,AGENT,I got you.,en-US,2.24,25.95,71.81,Positive,126,127,1,9,2025-03-10 05:49:26.540929
d800ba00-8363-49cc-9aaf-463ba7ee3091,CUSTOMER,But they tell me no.,en-US,60.2,37.39,2.41,Negative,136,138,2,0,2025-03-10 05:49:26.540929
d800ba00-8363-49cc-9aaf-463ba7ee3091,AGENT,Got you.,en-US,5.37,50.8,43.83,Neutral,137,138,1,1,2025-03-10 05:49:26.540929
d800ba00-8363-49cc-9aaf-463ba7ee3091,CUSTOMER,They take the offer.,en-US,3.22,70.24,26.54,Neutral,139,141,2,0,2025-03-10 05:49:26.540929
d800ba00-8363-49cc-9aaf-463ba7ee3091,AGENT,OK.,en-US,8.54,60.05,31.41,Neutral,140,140,0,2,2025-03-10 05:49:26.540929
d800ba00-8363-49cc-9aaf-463ba7ee3091,AGENT,"No worries. Yes, so I, I mean, you know, it's not like we, you know.",en-US,3.72,39.88,56.4,Positive,142,145,3,0,2025-03-10 05:49:26.540929
d800ba00-8363-49cc-9aaf-463ba7ee3091,CUSTOMER,"OK, so we can reschedule it, but I just need to know prior to it's coming up.",en-US,4.05,82.7,13.25,Neutral,142,150,8,0,2025-03-10 05:49:26.540929
d800ba00-8363-49cc-9aaf-463ba7ee3091,AGENT,"OK. Did you, do you have another date in mind? We're coming out on the *th because that was the earliest we have, but I mean, you know, the, the scheduling team did say they can get out there for you as soon as possible. Did you have a date in mind?",en-US,1.2,85.34,13.47,Neutral,150,160,10,0,2025-03-10 05:49:26.540929
d800ba00-8363-49cc-9aaf-463ba7ee3091,CUSTOMER,Uh-huh.,en-US,8.11,81.25,10.64,Neutral,155,157,2,2,2025-03-10 05:49:26.540929
d800ba00-8363-49cc-9aaf-463ba7ee3091,CUSTOMER,"Whatever they y'all have, you know, cause my husband is home every day, all day.",en-US,11.07,62.1,26.83,Neutral,159,164,5,0,2025-03-10 05:49:26.540929
d800ba00-8363-49cc-9aaf-463ba7ee3091,AGENT,OK.,en-US,8.54,60.05,31.41,Neutral,160,161,1,0,2025-03-10 05:49:26.540929
d800ba00-8363-49cc-9aaf-463ba7ee3091,AGENT,"Alright, and then",en-US,3.3,76.68,20.02,Neutral,161,162,1,2,2025-03-10 05:49:26.540929
d800ba00-8363-49cc-9aaf-463ba7ee3091,AGENT,"OK, got you. So no particular time whenever we can get to you?",en-US,1.68,79.66,18.66,Neutral,164,167,3,0,2025-03-10 05:49:26.540929
d800ba00-8363-49cc-9aaf-463ba7ee3091,CUSTOMER,"Yes, sir.",en-US,1.94,56.29,41.76,Neutral,166,168,2,0,2025-03-10 05:49:26.540929
d800ba00-8363-49cc-9aaf-463ba7ee3091,AGENT,"OK, alright, sounds good I'll go ahead and let him know. Uh, I said be on the lookout because there should be a text message coming to you soon, uh, that actually lets you know that the date and time that we have kind of solidified our.",en-US,0.56,25.6,73.84,Positive,168,177,9,0,2025-03-10 05:49:26.540929
d800ba00-8363-49cc-9aaf-463ba7ee3091,CUSTOMER,OK.,en-US,8.54,60.05,31.41,Neutral,173,174,1,2,2025-03-10 05:49:26.540929
d800ba00-8363-49cc-9aaf-463ba7ee3091,CUSTOMER,OK.,en-US,8.54,60.05,31.41,Neutral,176,177,1,1,2025-03-10 05:49:26.540929
d800ba00-8363-49cc-9aaf-463ba7ee3091,CUSTOMER,"OK, oh.",en-US,7.8,76.87,15.34,Neutral,178,181,3,0,2025-03-10 05:49:26.540929
d800ba00-8363-49cc-9aaf-463ba7ee3091,AGENT,"All right, thank you much.",en-US,1.19,10.14,88.67,Positive,179,181,2,1,2025-03-10 05:49:26.540929
d800ba00-8363-49cc-9aaf-463ba7ee3091,CUSTOMER,You're welcome.,en-US,1.68,15.53,82.79,Positive,182,183,1,0,2025-03-10 05:49:26.540929
d800ba00-8363-49cc-9aaf-463ba7ee3091,AGENT,"All right, you have a good one.",en-US,0.96,5.68,93.36,Positive,183,184,1,0,2025-03-10 05:49:26.540929
d800ba00-8363-49cc-9aaf-463ba7ee3091,CUSTOMER,Why is she having my phone.,en-US,55.03,43.1,1.86,Negative,184,186,2,0,2025-03-10 05:49:26.540929
a820dd35-b417-4a0f-94de-6931dc6cfd64,CUSTOMER,Hello?,en-US,4.48,79.4,16.11,Neutral,1,1,0,2,2025-03-10 05:49:36.549136
a820dd35-b417-4a0f-94de-6931dc6cfd64,AGENT,This is Yemi wither calling from a recorded line. Am I speaking with Ms. Rosa Toya?,en-US,3.48,93.97,2.55,Neutral,3,9,6,1,2025-03-10 05:49:36.549136
a820dd35-b417-4a0f-94de-6931dc6cfd64,CUSTOMER,May I ask who's calling?,en-US,2.76,91.74,5.5,Neutral,10,11,1,1,2025-03-10 05:49:36.549136
a820dd35-b417-4a0f-94de-6931dc6cfd64,AGENT,"Yes, yeah, with positgen solar.",en-US,0.71,34.95,64.34,Positive,12,14,2,0,2025-03-10 05:49:36.549136
a820dd35-b417-4a0f-94de-6931dc6cfd64,CUSTOMER,Yeah.,en-US,9.89,57.98,32.13,Neutral,13,15,2,1,2025-03-10 05:49:36.549136
a820dd35-b417-4a0f-94de-6931dc6cfd64,CUSTOMER,Yes this is her.,en-US,3.16,67.67,29.17,Neutral,16,17,1,1,2025-03-10 05:49:36.549136
a820dd35-b417-4a0f-94de-6931dc6cfd64,AGENT,"Hi, the reason I'm reaching out to you is because we were made aware that you have a leak on your basement and on your kitchen after our crew from Energy efficiency audits left. I was wondering if we could get more details in regards to the leak, so I can open up a case for you for investigation.",en-US,23.65,73.64,2.71,Neutral,18,34,16,0,2025-03-10 05:49:36.549136
a820dd35-b417-4a0f-94de-6931dc6cfd64,CUSTOMER,He got the best.,en-US,0.61,2.98,96.41,Positive,22,24,2,7,2025-03-10 05:49:36.549136
a820dd35-b417-4a0f-94de-6931dc6cfd64,CUSTOMER,Hello,en-US,5.67,41.5,52.83,Positive,31,32,1,2,2025-03-10 05:49:36.549136
a820dd35-b417-4a0f-94de-6931dc6cfd64,CUSTOMER,"Oh yes. Um, when the guy had, um, when he, when he corked the, the, um, the windows. Now, we never had a leak before he corked. I'm not saying it was his fault, but, but, you know, when he corked, we never had a leak. So when the rain came and it was really, really bad, the rain came, we started getting water in the kitchen and we just got our floors done the night before.",en-US,36.0,55.25,8.75,Neutral,34,58,24,1,2025-03-10 05:49:36.549136
a820dd35-b417-4a0f-94de-6931dc6cfd64,CUSTOMER,"And the water came in the kitchen really, really bad. And um I didn't know nothing about the basement until my husband came home. I told him about, about the rain. I had took a um a video, but I was trying to send it to Chris, but it was too big to go to him. Um, he came home, he looked in the basement where he corked that in the basement windows it in, in the back, the gym room in the basement, the water was coming all out the basement windows.",en-US,74.74,23.56,1.71,Negative,59,86,27,0,2025-03-10 05:49:36.549136
a820dd35-b417-4a0f-94de-6931dc6cfd64,AGENT,OK.,en-US,8.54,60.05,31.41,Neutral,59,59,0,13,2025-03-10 05:49:36.549136
a820dd35-b417-4a0f-94de-6931dc6cfd64,AGENT,Mhm.,en-US,7.62,73.91,18.48,Neutral,72,73,1,11,2025-03-10 05:49:36.549136
a820dd35-b417-4a0f-94de-6931dc6cfd64,AGENT,OK,en-US,9.38,42.41,48.21,Positive,84,84,0,3,2025-03-10 05:49:36.549136
a820dd35-b417-4a0f-94de-6931dc6cfd64,CUSTOMER,And I couldn't take the picture for that cause I was already gone.,en-US,66.02,31.79,2.19,Negative,87,89,2,0,2025-03-10 05:49:36.549136
a820dd35-b417-4a0f-94de-6931dc6cfd64,AGENT,OK.,en-US,8.54,60.05,31.41,Neutral,88,88,0,2,2025-03-10 05:49:36.549136
a820dd35-b417-4a0f-94de-6931dc6cfd64,CUSTOMER,"I had left the house. So when I came back, he told me to go in the basement and see where he corked at by the window, um, in the basement. So I saw the water all over the floor in the basement where the two rooms that he corked. And I was like, oh, OK, cause I didn't see that cause I didn't go downstairs. I just saw it coming in and I just saw it coming in the um in the kitchen. No, it didn't, it didn't cut it off. I'm still don't talked to a lady. No, they didn't cut it off the um the elevator didn't come all the way down yet.",en-US,8.58,85.62,5.8,Neutral,90,119,29,0,2025-03-10 05:49:36.549136
a820dd35-b417-4a0f-94de-6931dc6cfd64,AGENT,OK.,en-US,8.54,60.05,31.41,Neutral,101,102,1,1,2025-03-10 05:49:36.549136
a820dd35-b417-4a0f-94de-6931dc6cfd64,AGENT,Um,en-US,11.8,63.25,24.95,Neutral,103,104,1,7,2025-03-10 05:49:36.549136
a820dd35-b417-4a0f-94de-6931dc6cfd64,AGENT,"Right, OK.",en-US,8.49,61.17,30.34,Neutral,111,113,2,8,2025-03-10 05:49:36.549136
a820dd35-b417-4a0f-94de-6931dc6cfd64,CUSTOMER,"Um, we gave the, for those, those were the, the three places that um my husband saw. I thought, I, I saw for myself in the kitchen because I was getting ready to leave out the house.",en-US,1.12,90.07,8.81,Neutral,121,131,10,0,2025-03-10 05:49:36.549136
a820dd35-b417-4a0f-94de-6931dc6cfd64,AGENT,OK.,en-US,8.54,60.05,31.41,Neutral,126,126,0,6,2025-03-10 05:49:36.549136
a820dd35-b417-4a0f-94de-6931dc6cfd64,CUSTOMER,"And um I had this, and I um",en-US,8.49,81.25,10.26,Neutral,132,134,2,0,2025-03-10 05:49:36.549136
a820dd35-b417-4a0f-94de-6931dc6cfd64,AGENT,OK.,en-US,8.54,60.05,31.41,Neutral,132,133,1,2,2025-03-10 05:49:36.549136
a820dd35-b417-4a0f-94de-6931dc6cfd64,CUSTOMER,"I kept hearing all this water, so when I went in the kitchen.",en-US,25.83,68.09,6.08,Neutral,135,138,3,1,2025-03-10 05:49:36.549136
